author,story,annotator_1,annotator_2,sentence,VADER_neg,VADER_neu,VADER_pos,VADER_compound,TextBlob_polarity,TextBlob_subjectivity,AFINN
HCAndersen,goloshes,D:N,D:N,"No,"" replied Care; ""you may depend upon it that whoever puts on those goloshes will be very unhappy, and bless the moment in which he can get rid of them.""",0.085,0.743,0.172,0.4889,-0.78,1.0,1.0
HCAndersen,goloshes,N:N,N:N,What are you thinking of? replied the other.,0.0,1.0,0.0,0.0,-0.125,0.375,0.0
HCAndersen,goloshes,N:N,N:N,"Now see; I will place them by the door; some one will take them instead of his own, and he will be the happy man.",0.0,0.861,0.139,0.5719,0.7,1.0,3.0
HCAndersen,goloshes,N:N,N:N,This was the end of their conversation.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,goloshes,N:N,-:N,COUNSELLOR WHAT HAPPENED TO THE COUNSELLOR,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,goloshes,N:N,N:N,"IT was late when Counsellor Knapp, lost in thought about the times of King Hans, desired to return home; and fate so ordered it that he put on the goloshes of Fortune instead of his own, and walked out into the East Street.",0.051,0.903,0.046,-0.0516,0.15,0.8,1.0
HCAndersen,goloshes,N:N,N:+,"Through the magic power of the goloshes, he was at once carried back three hundred years, to the times of King Hans, for which he had been longing when he put them on.",0.033,0.967,0.0,-0.0258,0.25,0.5,-1.0
HCAndersen,goloshes,N:N,N:+,"Therefore he immediately set his foot into the mud and mire of the street, which in those days possessed no pavement.",0.099,0.901,0.0,-0.296,0.0,0.0,-1.0
HCAndersen,goloshes,Su-:A,-:+,"Why, this is horrible; how dreadfully dirty it is! said the counsellor; and the whole pavement has vanished, and the lamps are all out.""",0.331,0.669,0.0,-0.8858,-0.5166666666666667,0.7333333333333334,-5.0
HCAndersen,goloshes,N:N,-:N,"The moon had not yet risen high enough to penetrate the thick foggy air, and all the objects around him were confused together in the darkness.",0.152,0.848,0.0,-0.5106,-0.135,0.55375,-3.0
HCAndersen,goloshes,N:N,N:N,"At the nearest corner, a lamp hung before a picture of the Madonna; but the light it gave was almost useless, for he only perceived it when he came quite close and his eyes fell on the painted figures of the Mother and Child.",0.074,0.926,0.0,-0.5041,-0.033333333333333326,0.6333333333333333,-2.0
HCAndersen,goloshes,N:N,N:N,"That is most likely a museum of art, thought he, ""and they have forgotten to take down the sign.""",0.101,0.899,0.0,-0.2263,0.11481481481481481,0.5962962962962963,-1.0
HCAndersen,goloshes,N:N,N:N,"Two men, in the dress of olden times, passed by him.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,goloshes,Su-:Su-,-:N,"What odd figures! thought he; ""they must be returning from some masquerade.""",0.191,0.809,0.0,-0.3802,-0.20833333333333331,0.25,-2.0
HCAndersen,goloshes,N:N,-:-,"Suddenly he heard the sound of a drum and fifes, and then a blazing light from torches shone upon him.",0.0,1.0,0.0,0.0,0.26666666666666666,0.5333333333333333,0.0
HCAndersen,goloshes,Su+:Su-,+:-,The counsellor stared with astonishment as he beheld a most strange procession pass before him.,0.139,0.861,0.0,-0.2716,0.225,0.325,-1.0
HCAndersen,goloshes,N:N,N:+,"First came a whole troop of drummers, beating their drums very cleverly; they were followed by life-guards, with longbows and crossbows.",0.122,0.732,0.146,0.1513,0.22222222222222224,0.5777777777777778,-1.0
HCAndersen,goloshes,N:N,N:+,The principal person in the procession was a clerical-looking gentleman.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,goloshes,N:Su+,N:+,"The astonished counsellor asked what it all meant, and who the gentleman might be.",0.0,0.833,0.167,0.3818,0.0,0.0,2.0
HCAndersen,goloshes,N:N,N:+,That is the bishop of Zealand.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,goloshes,Su-:Su-,-:-,"Good gracious! he exclaimed; ""what in the world has happened to the bishop? what can he be thinking about?""",0.0,0.704,0.296,0.7993,0.875,0.6000000000000001,6.0
HCAndersen,goloshes,Su-:N,-:-,"Then he shook his head and said, ""It cannot possibly be the bishop himself.""",0.097,0.903,0.0,-0.1027,0.0,1.0,0.0
HCAndersen,goloshes,N:N,N:N,"While musing on this strange affair, and without looking to the right or left, he walked on through East Street and over Highbridge Place.",0.08,0.92,0.0,-0.25,0.07857142857142857,0.22857142857142856,-1.0
HCAndersen,goloshes,N:N,N:N,"The bridge, which he supposed led to Palace Square, was nowhere to be found; but instead, he saw a bank and some shallow water, and two people, who sat in a boat.",0.0,1.0,0.0,0.0,-0.3333333333333333,0.5,0.0
HCAndersen,goloshes,N:N,N:N,Does the gentleman wish to be ferried over the Holm? asked one.,0.0,0.803,0.197,0.4019,0.0,0.0,1.0
HCAndersen,goloshes,N:N,N:N,"To the Holm! exclaimed the counsellor, not knowing in what age he was now existing; ""I want to go to Christian's Haven, in Little Turf Street.""",0.0,0.94,0.06,0.1511,-0.09375,0.25,1.0
HCAndersen,goloshes,N:N,N:+,The men stared at him.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,goloshes,A:F,A:-,Pray tell me where the bridge is! said he.,0.0,0.755,0.245,0.3802,0.0,0.0,1.0
HCAndersen,goloshes,A:N,A:A,"It is shameful that the lamps are not lighted here, and it is as muddy as if one were walking in a marsh.",0.132,0.868,0.0,-0.4939,0.0,0.0,-4.0
HCAndersen,goloshes,N:N,N:N,But the more he talked with the boatmen the less they could understand each other.,0.0,1.0,0.0,0.0,0.06944444444444446,0.3138888888888889,0.0
HCAndersen,goloshes,A:A,A:A,"I don't understand your outlandish talk, he cried at last, angrily turning his back upon them.",0.293,0.707,0.0,-0.6597,-0.16666666666666666,0.35555555555555557,-2.0
HCAndersen,goloshes,N:N,N:A,"He could not, however, find the bridge nor any railings.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,goloshes,D:N,D:A,"What a scandalous condition this place is in, said he; never, certainly, had he found his own times so miserable as on this evening.",0.323,0.677,0.0,-0.8609,-0.16904761904761903,0.8571428571428571,-6.0
HCAndersen,goloshes,N:N,D:A,I think it will be better for me to take a coach; but where are they?,0.0,0.87,0.13,0.2382,0.5,0.5,2.0
HCAndersen,goloshes,N:N,D:-,There was not one to be seen!,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,goloshes,N:N,D:N,"I shall be obliged to go back to the king's new market, said he, ""where there are plenty of carriages standing, or I shall never reach Christian's Haven.""",0.041,0.959,0.0,-0.0191,0.04545454545454545,0.15151515151515152,1.0
HCAndersen,goloshes,N:N,N:-,"Then he went towards East Street, and had nearly passed through it, when the moon burst forth from a cloud.",0.0,1.0,0.0,0.0,0.1,0.4,0.0
HCAndersen,goloshes,Su-:Su-,-:N,"Dear me, what have they been erecting here? he cried, as he caught sight of the East gate, which in olden times used to stand at the end of East Street.",0.076,0.848,0.076,0.0,0.0,0.0,0.0
HCAndersen,goloshes,N:N,N:N,"However, he found an opening through which he passed, and came out upon where he expected to find the new market.",0.0,1.0,0.0,0.0,0.018181818181818174,0.42727272727272725,0.0
HCAndersen,goloshes,N:N,N:N,"Nothing was to be seen but an open meadow, surrounded by a few bushes, through which ran a broad canal or stream.",0.0,1.0,0.0,0.0,-0.04583333333333334,0.30416666666666664,0.0
HCAndersen,goloshes,N:N,N:N,"A few miserable-looking wooden booths, for the accommodation of Dutch watermen, stood on the opposite shore.",0.0,1.0,0.0,0.0,-0.06666666666666667,0.03333333333333333,-3.0
HCAndersen,goloshes,Su-:N,-:-,"Either I behold a fata morgana, or I must be tipsy, groaned the counsellor.",0.0,1.0,0.0,0.0,0.0,0.0,-2.0
HCAndersen,goloshes,N:N,-:-,"What can it be?
60:60	Su-:N	-:-	What is the matter with me?",0.0,0.892,0.108,0.1179,0.0,0.0,1.0
HCAndersen,goloshes,N:N,-:-,He turned back in the full conviction that he must be ill.,0.203,0.797,0.0,-0.4215,-0.05000000000000001,0.5166666666666667,-2.0
HCAndersen,goloshes,N:N,-:N,"In walking through the street this time, he examined the houses more closely; he found that most of them were built of lath and plaster, and many had only a thatched roof.",0.0,1.0,0.0,0.0,0.375,0.625,0.0
HCAndersen,goloshes,Su-:A,-:N,"I am certainly all wrong, said he, with a sigh; and yet I only drank one glass of punch.",0.158,0.663,0.179,-0.1531,-0.09523809523809523,0.8238095238095239,-4.0
HCAndersen,goloshes,A:N,-:A,"But I cannot bear even that, and it was very foolish to give us punch and hot salmon; I shall speak about it to our hostess, the agent's lady.",0.106,0.894,0.0,-0.4748,0.225,0.5750000000000001,-2.0
HCAndersen,goloshes,N:N,-:-,"Suppose I were to go back now and say how ill I feel, I fear it would look so ridiculous, and it is not very likely that I should find any one up.""",0.262,0.738,0.0,-0.8497,-0.20833333333333331,0.6923076923076923,-7.0
HCAndersen,goloshes,N:N,-:-,"Then he looked for the house, but it was not in existence.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,goloshes,F:F,-:-,"This is really frightful; I cannot even recognize East Street.
68:68	Su-:N	-:-	Not a shop to be seen; nothing but old, wretched, tumble-down houses, just as if I were at Roeskilde or Ringstedt.
69:69	F:F	-:N	Oh, I really must be ill!
70:70	N:N	-:-	It is no use to stand upon ceremony.
71:71	N:N	-:-	But where in the world is the agent's house.
72:72	N:N	-:N	There is a house, but it is not his; and people still up in it, I can hear.
73:73	Su-:N	-:-	Oh dear!
74:74	Su-:N	-:-	I certainly am very queer.",0.094,0.844,0.062,-0.5067,-0.016249999999999997,0.38,-1.0
HCAndersen,goloshes,N:N,N:N,"As he reached the half-open door, he saw a light and went in.",0.0,0.887,0.113,0.1027,0.4,0.7,1.0
HCAndersen,goloshes,N:N,N:N,"It was a tavern of the olden times, and seemed a kind of beershop.",0.0,1.0,0.0,0.0,0.6,0.9,0.0
HCAndersen,goloshes,N:N,N:N,The room had the appearance of a Dutch interior.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,goloshes,N:N,N:N,"A number of people, consisting of seamen, Copenhagen citizens, and a few scholars, sat in deep conversation over their mugs, and took very little notice of the new comer.",0.0,0.952,0.048,0.0772,-0.07684659090909092,0.4011363636363636,0.0
HCAndersen,goloshes,N:N,N:N,"Pardon me, said the counsellor, addressing the landlady, ""I do not feel quite well, and I should be much obliged if you will send for a fly to take me to Christian's Haven.""",0.061,0.87,0.069,0.0693,0.3333333333333333,0.3666666666666667,2.0
HCAndersen,goloshes,D:N,D:N,The woman stared at him and shook her head.,0.149,0.851,0.0,-0.1027,0.0,0.0,0.0
HCAndersen,goloshes,N:N,N:-,Then she spoke to him in German.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,goloshes,N:N,N:-,The counsellor supposed from this that she did not understand Danish; he therefore repeated his request in German.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,goloshes,N:N,N:-,"This, as well as his singular dress, convinced the woman that he was a foreigner.",0.0,0.714,0.286,0.5859,0.0,0.0,1.0
HCAndersen,goloshes,N:N,N:-,"She soon understood, however, that he did not find himself quite well, and therefore brought him a mug of water.",0.0,0.883,0.117,0.3384,0.0,0.0,0.0
HCAndersen,goloshes,N:N,N:N,"It had something of the taste of seawater, certainly, although it had been drawn from the well outside.",0.0,0.78,0.22,0.5423,0.10714285714285714,0.3107142857142857,0.0
HCAndersen,goloshes,N:N,N:-,"Then the counsellor leaned his head on his hand, drew a deep breath, and pondered over all the strange things that had happened to him.",0.067,0.815,0.119,0.34,-0.025,0.275,-1.0
HCAndersen,goloshes,N:Su-,N:-,"Is that to-day's number of the Day? he asked, quite mechanically, as he saw the woman putting by a large piece of paper.",0.0,0.942,0.058,0.0772,0.21428571428571427,0.42857142857142855,0.0
HCAndersen,goloshes,N:N,N:-,"She did not understand what he meant, but she handed him the sheet; it was a woodcut, representing a meteor, which had appeared in the town of Cologne.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,goloshes,H:H,H:N,"That is very old, said the counsellor, becoming quite cheerful at the sight of this antique drawing.",0.0,0.808,0.192,0.5849,0.3266666666666667,0.7033333333333335,2.0
HCAndersen,goloshes,H:N,H:N,"Where did you get this singular sheet?
91:91	N:N	H:N	It is very interesting, although the whole affair is a fable.
92:92	N:N	N:N	Meteors are easily explained in these days; they are northern lights, which are often seen, and are no doubt caused by electricity.",0.092,0.802,0.106,0.1761,0.4277777777777778,0.6277777777777778,0.0
HCAndersen,goloshes,N:N,+:N,"Those who sat near him, and heard what he said, looked at him in great astonishment, and one of them rose, took off his hat respectfully, and said in a very serious manner, ""You must certainly be a very learned man, monsieur.""",0.034,0.769,0.197,0.8228,0.29444444444444445,0.6611111111111111,4.0
HCAndersen,goloshes,N:N,N:N,"Oh no, replied the counsellor; ""I can only discourse on topics which every one should understand.""",0.128,0.872,0.0,-0.296,0.0,1.0,-1.0
HCAndersen,goloshes,H:N,H:N,"Modestia is a beautiful virtue, said the man.",0.0,0.427,0.573,0.7717,0.85,1.0,3.0
HCAndersen,goloshes,N:N,N:+,"Moreover, I must add to your speech mihi secus videtur; yet in this case I would suspend my judicium.",0.126,0.874,0.0,-0.3182,0.0,0.0,-1.0
HCAndersen,goloshes,N:N,N:N,May I ask to whom I have the pleasure of speaking?,0.0,0.684,0.316,0.5719,0.0,0.0,3.0
HCAndersen,goloshes,N:N,N:+,"I am a Bachelor of Divinity, said the man.",0.0,0.619,0.381,0.5719,0.0,0.0,0.0
HCAndersen,goloshes,N:N,N:N,This answer satisfied the counsellor.,0.0,0.588,0.412,0.4215,0.5,1.0,2.0
HCAndersen,goloshes,N:N,N:N,The title agreed with the dress.,0.0,0.704,0.296,0.2732,0.0,0.0,1.0
HCAndersen,goloshes,N:N,N:N,"This is surely, thought he, ""an old village schoolmaster, a perfect original, such as one meets with sometimes even in Jutland.""",0.0,0.656,0.344,0.836,0.395,0.6677777777777777,3.0
HCAndersen,goloshes,N:N,N:N,"This is not certainly a locus docendi, began the man; ""still I must beg you to continue the conversation.",0.113,0.887,0.0,-0.2584,-0.10714285714285714,0.5714285714285714,0.0
HCAndersen,goloshes,N:N,N:N,"You must be well read in ancient lore.""",0.0,0.769,0.231,0.2732,0.0,0.0,0.0
HCAndersen,goloshes,H:N,H:N,"Oh yes, replied the counsellor; ""I am very fond of reading useful old books, and modern ones as well, with the exception of every-day stories, of which we really have more than enough.",0.0,0.727,0.273,0.8718,0.21428571428571427,0.2857142857142857,5.0
HCAndersen,goloshes,Su-:N,N:N,Every-day stories? asked the bachelor.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,goloshes,N:N,N:N,"Yes, I mean the new novels that we have at the present day.",0.0,0.803,0.197,0.4019,-0.058712121212121215,0.3806818181818182,1.0
HCAndersen,goloshes,H:N,H:N,"Oh, replied the man, with a smile; ""and yet they are very witty, and are much read at Court.",0.0,0.872,0.128,0.3612,0.3833333333333333,0.43333333333333335,2.0
HCAndersen,goloshes,N:N,N:N,"The king likes especially the romance of Messeurs Iffven and Gaudian, which describes King Arthur and his knights of the round table.",0.0,0.75,0.25,0.7703,-0.1,0.7,4.0
HCAndersen,goloshes,N:N,H:N,"He has joked about it with the gentlemen of his Court.""",0.0,0.813,0.187,0.3182,0.0,0.0,0.0
HCAndersen,goloshes,N:N,N:-,"Well, I have certainly not read that, replied the counsellor.",0.0,0.609,0.391,0.5423,-0.10714285714285714,0.5714285714285714,0.0
HCAndersen,goloshes,N:N,N:-,"I suppose it is quite new, and published by Heiberg.",0.0,1.0,0.0,0.0,0.13636363636363635,0.45454545454545453,0.0
HCAndersen,goloshes,N:N,N:N,"No, answered the man, ""it is not by Heiberg; Godfred von Gehman brought it out.""",0.136,0.864,0.0,-0.296,0.0,0.0,-1.0
HCAndersen,goloshes,N:N,N:N,"Oh, is he the publisher?
114:114	N:N	N:N	That is a very old name, said the counsellor; ""was it not the name of the first publisher in Denmark?""",0.0,1.0,0.0,0.0,0.19,0.29666666666666663,0.0
HCAndersen,goloshes,N:N,N:N,"Yes; and he is our first printer and publisher now, replied the scholar.",0.0,0.816,0.184,0.4019,0.25,0.3333333333333333,1.0
HCAndersen,goloshes,N:N,N:-,"So far all had passed off very well; but now one of the citizens began to speak of a terrible pestilence which had been raging a few years before, meaning the plague of 1484.",0.222,0.735,0.043,-0.8424,-0.22499999999999998,0.6,-6.0
HCAndersen,goloshes,N:N,N:N,"The counsellor thought he referred to the cholera, and they could discuss this without finding out the mistake.",0.124,0.876,0.0,-0.34,0.0,0.0,-2.0
HCAndersen,goloshes,N:N,N:N,The war in 1490 was spoken of as quite recent.,0.302,0.698,0.0,-0.5994,0.0,0.25,-2.0
HCAndersen,goloshes,N:N,N:N,"The English pirates had taken some ships in the Channel in 1801, and the counsellor, supposing they referred to these, agreed with them in finding fault with the English.",0.085,0.849,0.066,-0.1531,0.0,0.0,1.0
HCAndersen,goloshes,N:N,N:A,"The rest of the talk, however, was not so agreeable; every moment one contradicted the other.",0.272,0.728,0.0,-0.6412,-0.125,0.375,2.0
HCAndersen,goloshes,N:N,N:A,"The good bachelor appeared very ignorant, for the simplest remark of the counsellor seemed to him either too bold or too fantastic.",0.081,0.61,0.309,0.7722,0.4083333333333333,0.6166666666666667,7.0
HCAndersen,goloshes,N:N,N:A,"They stared at each other, and when it became worse the bachelor spoke in Latin, in the hope of being better understood; but it was all useless.",0.176,0.704,0.119,-0.431,-0.13125,0.41875,-1.0
