id,split,V,A,D,text,VADER_neg,VADER_neu,VADER_pos,VADER_compound,TextBlob_polarity,TextBlob_subjectivity,AFINN,map_from_VAD,map_from_lex
WhatToHongKong_11366_11449,train,3.1,3.1,3.2,You’ll also find bargain clothes for sale at the markets and on push-carts.,0.0,0.87,0.13,0.2023,0.0,0.0,2.0,3,3
WhatToHongKong_11458_11468,dev,3.0,2.78,3.0,Tailoring.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_11469_11590,train,3.0,2.8,3.0,"Tailor-made clothes are not as popular in Hong Kong as they were in the past, but hundreds of shops still remain.",0.077,0.923,0.0,-0.1695,0.175,0.575,3.0,3,3
WhatToHongKong_11599_11756,dev,2.8,3.2,3.1,"Local tailors are experts when it comes to producing custom-tailored garments for both men and women, and are also adept at copying patterns.",0.0,1.0,0.0,0.0,0.3,0.45,0.0,4,3
WhatToHongKong_11859_11914,train,3.0,3.0,3.14,"In choosing a tailor, look for HKTA membership.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_1189_1289,train,3.0,2.4,3.2,"Stores do not open until 10am or later, but shopping goes on into the evening, up to 9:30pm.",0.0,1.0,0.0,0.0,0.0,0.25,0.0,3,3
WhatToHongKong_11915_11978,train,3.0,2.8,3.1,Many tailors have Web sites or are listed on Web sites.,0.0,1.0,0.0,0.0,0.5,0.5,0.0,3,3
WhatToHongKong_11987_11991,train,3.1,2.6,3.1,Tea.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_11992_12061,train,3.4,3.2,3.2,Shops all over town will sell you gift tins of exotic blends.,0.0,0.791,0.209,0.4404,0.5,1.0,2.0,3,3
WhatToHongKong_12062_12224,train,3.2,2.6,3.2,"If you want to learn something about tea, go to the Tea Shop at 149 Hollywood Road, or the Moon Garden Tea House at 5 Hoi Ping Road, Causeway Bay.",0.0,0.956,0.044,0.0772,0.0,0.0,1.0,3,3
WhatToHongKong_12225_12303,train,3.5,3.5,3.3,The owners will brew up a pot so you can taste before making a choice.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_12312_12320,train,2.9,2.6,3.1,Watches.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_12321_12477,dev,3.0,3.0,3.12,The saying “Time is money” is quite literally true in Hong Kong: more is spent on watches and clocks here than on cameras and optical goods.,0.0,0.89,0.11,0.4728,0.25,0.4166666666666667,2.0,3,3
WhatToHongKong_12478_12530,dev,3.14,3.0,3.0,An enormous variety of makes and models are on sale.,0.0,1.0,0.0,0.0,0.0,0.9,0.0,3,3
WhatToHongKong_12539_12628,train,2.9,2.9,3.3,Be sure to get the manufacturer’s guarantee stamped or signed if you buy a watch.,0.0,0.736,0.264,0.5106,0.5,0.8888888888888888,1.0,5,3
WhatToHongKong_12637_12650,train,3.44,3.33,3.11,Entertainment,0.0,0.0,1.0,0.4215,0.0,0.0,0.0,3,3
WhatToHongKong_12659_12714,dev,3.2,3.3,3.3,"Day and night, the action goes on in this vibrant city.",0.0,0.714,0.286,0.6124,0.1333333333333333,0.2166666666666666,3.0,3,3
WhatToHongKong_1290_1328,train,3.25,2.5,2.88,Most shops are open seven days a week.,0.0,1.0,0.0,0.0,0.25,0.5,0.0,3,3
WhatToHongKong_12943_13027,train,3.11,2.89,3.33,Hong Kong Diary published weekly by HKTA tells what’s happening in the arts.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_13028_13181,train,3.0,2.7,2.9,"Hong Kong Life is published by the Hong Kong Standard on Sunday, and the South China Morning Post has an entertainment section on Friday.",0.0,0.891,0.109,0.4215,0.0,0.0,0.0,3,3
WhatToHongKong_13190_13361,train,3.17,3.17,3.08,"Culture buffs are well catered to, and there is always a varied program of events, ranging from world-class concerts to local amateur dramatic productions.",0.0,0.913,0.087,0.2732,-0.2277777777777777,0.2833333333333333,0.0,3,3
WhatToHongKong_13370_13651,train,3.0,2.88,3.0,"A highlight of the arts calendar is the annual Hong Kong Arts Festival, a three-week dose of international culture in February, with concerts, recitals, plays, jazz, Chinese opera, and innovative productions put on by leading talent from both East and West.",0.0,0.719,0.281,0.9062,0.1666666666666666,0.3333333333333333,8.0,3,3
WhatToHongKong_1337_1435,dev,3.0,3.0,3.0,Shops in Central are an exception; they generally close at 6pm and are not open on Sunday.,0.0,1.0,0.0,0.0,0.0166666666666666,0.4166666666666667,0.0,3,3
WhatToHongKong_13652_13715,train,3.1,3.1,3.1,Tickets for the shows must be reserved well in advance.,0.0,0.811,0.189,0.2732,0.0,0.0,0.0,3,3
WhatToHongKong_13716_13908,train,3.12,2.88,3.0,"The Festival of Asian Arts takes place every other October, bringing to Hong Kong for two weeks orchestras, dance groups, opera, and drama companies from all over Asia.",0.0,0.894,0.106,0.4939,-0.0625,0.1875,0.0,3,3
WhatToHongKong_13917_14039,train,3.0,2.9,3.1,"There are more than 30 cinemas in Hong Kong, and the latest Western releases are shown in some of the larger ones.",0.0,1.0,0.0,0.0,0.25,0.475,0.0,3,3
WhatToHongKong_14040_14094,train,3.2,2.5,3.2,English-language films have Chinese subtitles.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_14252_14323,train,3.3,3.1,3.2,The Hong Kong International Film Festival takes place in April.,0.0,0.738,0.262,0.4939,0.0,0.0,0.0,3,3
WhatToHongKong_14324_14409,train,3.22,3.33,3.11,More than 200 films from all over the world are shown at this two-week event.,0.0,1.0,0.0,0.0,0.5,0.5,0.0,3,3
WhatToHongKong_1436_1546,test,3.0,2.8,3.0,The only holiday on which all commerce comes to a halt is the Chinese New Year in January or February.,0.0,0.87,0.13,0.4019,0.0454545454545454,0.4848484848484848,0.0,3,3
WhatToHongKong_14410_14461,train,3.22,2.89,3.11,Ask at City Hall center about advance reservations.,0.0,1.0,0.0,0.0,-0.1,0.1,0.0,3,3
WhatToHongKong_14470_14489,train,3.22,3.0,3.0,The Performing Arts,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_14498_14517,train,3.1,2.4,3.1,Performance Venues.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_14518_14632,train,3.0,2.57,2.86,The theaters in the Hong Kong Cultural Center in Tsim Sha Tsui are the main venues for concerts and opera.,0.0,1.0,0.0,0.0,0.0555555555555555,0.1777777777777777,0.0,3,3
WhatToHongKong_14641_15013,train,3.12,3.0,3.0,"Other performance centers are the City Hall cultural complex, with exhibition halls and theaters that present concerts, plays, and films; the Hong Kong Academy for the Performing Arts with two major theaters for dance, drama, and concert performances; and the Hong Kong Arts Centre in Wan Chai, where both local and visiting groups perform.",0.0,0.964,0.036,0.25,-0.0660714285714285,0.2178571428571428,0.0,3,3
WhatToHongKong_15014_15152,test,3.0,3.0,3.0,"Other centers for concerts, plays, and entertainment are Sha Tin Town Hall and Tsuen Wan Town Hall in the New Territories.",0.0,0.798,0.202,0.5859,-0.0628787878787878,0.3265151515151515,0.0,3,3
WhatToHongKong_15153_15370,train,3.3,3.1,3.1,"Larger arenas, including the Queen Elizabeth Stadium, the Hong Kong Coliseum, and the Ko Shan Theater in Kowloon play host to various concerts, pop concerts, sporting events, and variety shows.",0.0,0.924,0.076,0.34,0.0,0.5,0.0,3,3
WhatToHongKong_15379_15395,dev,3.1,2.7,3.0,Classical Music.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_15396_15550,train,3.2,3.2,3.0,The Hong Kong Chinese Orchestra performs new and traditional works; a wide assortment of traditional and Chinese instruments are featured.,0.0,1.0,0.0,0.0,0.006060606060606,0.3924242424242424,0.0,3,3
WhatToHongKong_15551_15616,train,3.0,2.6,2.9,The Hong Kong Philharmonic Orchestra was founded in 1975.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_1555_1568,train,2.5,3.3,3.2,Buyer Beware.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3
WhatToHongKong_15617_15769,train,3.2,2.7,3.2,"Under its conductor, David Atherton, it offers Western classical works and new works by Chinese composers in a September-to-June season.",0.0,1.0,0.0,0.0,0.0472727272727272,0.0909090909090909,0.0,3,3
WhatToHongKong_1569_1741,train,2.2,2.9,3.2,"Be aware that name brands, including electronics, are sometimes fakes, glass may be sold as jade, and that antique you bought may have been made last night.",0.097,0.903,0.0,-0.4215,0.125,0.1583333333333333,-3.0,4,2
WhatToHongKong_15778_15792,train,2.9,3.0,3.1,Chinese Opera.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,3
WhatToHongKong_15793_15923,dev,3.1,3.0,3.1,"Cantonese opera is alive and well in Hong Kong, and the two other forms, Beijing and Kun, are sometimes presented.",0.0,0.793,0.207,0.5719,-0.0124999999999999,0.3875,1.0,3,3
WhatToHongKong_15924_16109,train,3.25,3.12,3.25,"To most foreigners, this unique art form is likely to be inscrutable at first exposure, but everyone can appreciate the spectacle and the elaborate, glittering costumes.",0.0,0.876,0.124,0.5499,0.325,0.7666666666666667,2.0,3,3
WhatToHongKong_16110_16267,train,3.12,3.25,3.25,"Although the music may seem strange to the unaccustomed ear, it certainly won’t put you to sleep; cymbals and drums guarantee your alertness.",0.069,0.763,0.168,0.3818,0.0821428571428571,0.3607142857142857,3.0,3,3
WhatToHongKong_16276_16282,test,3.5,3.3,3.1,Dance.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_16283_16537,train,3.0,3.0,3.25,"Hong Kong’s three professional dance companies — the Hong Kong Ballet Company, the Hong Kong Dance Company, and the newer City Contemporary Dance Company — perform regularly, often at the Hong Kong Academy for the Performing Arts.",0.0,1.0,0.0,0.0,0.0888888888888888,0.1145299145299145,0.0,3,3
WhatToHongKong_16546_16554,dev,3.0,3.17,3.0,Theater.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_16555_16801,train,3.1,2.9,3.1,"The two leading local troupes, the Chung Ying Theatre Company and the Hong Kong Repertory Theatre, perform in Cantonese; there are English-language performances at the Fringe Club theaters, 2 Lower Albert Road, in Central.",0.064,0.936,0.0,-0.296,0.0,0.125,2.0,3,3
WhatToHongKong_16810_16823,train,2.9,2.8,3.1,Puppet Shows.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_16824_17043,train,3.4,3.1,3.1,"The classic Chinese puppet is the shadow puppet, manipulated behind a screen by three rods, but hand puppet and marionette shows are also on offer, often for free at public parks and playgrounds.",0.046,0.733,0.221,0.8381,0.0333333333333333,0.3466666666666666,0.0,3,3
WhatToHongKong_17052_17061,train,3.12,3.13,3.12,Nightlife,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_17070_17152,train,3.2,3.1,3.1,"Hong Kong by night can suit any taste — riotous, sedate, raw, or cultured.",0.0,1.0,0.0,0.0,-0.2307692307692307,0.4615384615384615,0.0,3,5
WhatToHongKong_17153_17290,train,2.9,3.1,2.9,"Note that sometimes there is a cover charge of HK$50 to HK$200 at clubs, which may or may not include a couple of drinks.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,3
WhatToHongKong_17299_17390,train,3.14,3.14,3.0,"There are nightclubs in the principal hotels, with bands, dancing, and floor shows.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_1742_1898,train,3.0,2.7,3.3,"Always ask for a receipt that records information about the item, and if you buy an antique, be sure to get a certificate of authentication.",0.0,0.905,0.095,0.3182,0.5,0.8888888888888888,0.0,3,3
WhatToHongKong_17450_17657,train,3.4,3.2,3.1,"Jazz fans will find live jazz presented by international artists at the Jazz Club and Bar, 2/F, 34-36 D’Agular, Central; and at the Blue Note in the Kowloon Shangri-La Hotel in Tsim Sha Tsui.",0.0,1.0,0.0,0.0,0.034090909090909,0.2125,0.0,3,3
WhatToHongKong_17658_17868,train,3.1,3.0,3.0,"The Frin ge Club, 21 Lower Albert Road, Central, is Hong Kong’s best-known alternate entertainment venue, with jazz, rock, and other live music, in addition to a gallery for visual arts.",0.067,0.848,0.085,0.1531,0.0022727272727272,0.225,3.0,3,3
WhatToHongKong_17877_18045,train,3.3,2.9,3.1,"Bars with views and live music include Sky Lounge in the Sheraton Hotel and Towers, Tsim Sha Tsui; and Cyrano in the Island Shangri-La in Pacific Place.",0.0,1.0,0.0,0.0,0.1363636363636363,0.5,0.0,3,3
WhatToHongKong_18046_18064,dev,3.0,3.0,3.0,Pubs are numerous.,0.0,1.0,0.0,0.0,0.0,0.5,0.0,3,3
WhatToHongKong_18065_18235,train,3.0,2.78,3.0,"In Tsim Sha Tsui, Ned Kelly’s Last Stand on Ashley Road is an Aussie institution; Delaney’s, 71-77 Peking Road, is one of Hong Kong’s enduring Irish pubs.",0.0,1.0,0.0,0.0,0.0,0.0333333333333333,0.0,3,3
WhatToHongKong_18244_18351,dev,3.29,2.43,2.86,"The clubs and bars of Wan Chai, long the center of seedy nightlife, have become almost respectable.",0.0,0.86,0.14,0.3832,0.0375,0.2875,0.0,3,3
WhatToHongKong_18352_18434,train,3.3,3.4,3.2,"Joe Bananas, 23 Luard Road, is a Wan Chai mainstay for all-night partying.",0.0,0.809,0.191,0.3818,-0.2,0.15,0.0,3,3
WhatToHongKong_18435_18516,dev,3.29,3.14,3.0,"Rick’s Cafe, 78-82 Jaffe Road, is a long-time disco that’s still popular.",0.0,0.781,0.219,0.4215,0.6,0.9,3.0,3,3
WhatToHongKong_18517_18746,train,2.78,2.89,2.89,"A lot of the raunchy action has moved across the harbor to Tsim Sha Tsui East; this is also where you’ll find pricey hostess clubs, popular with Japanese tourists, but definitely not for those on a budget.",0.0,0.858,0.142,0.6652,0.0399999999999999,0.5,3.0,5,3
WhatToHongKong_18755_18862,train,3.1,3.1,3.1,"Today’s trendy spot is Soho (SOuth of HOllywood) around Hollywood Road, Elgin, and Stauton streets.",0.0,1.0,0.0,0.0,0.6,0.9,0.0,3,3
WhatToHongKong_18863_18992,test,3.2,3.1,3.0,"Soho, along with the Lan Kwai Fong area, is popular with chuppies (Hong Kong yuppies) and has a lively bar scene.",0.0,0.759,0.241,0.6908,0.3681818181818181,0.7,5.0,3,3
WhatToHongKong_18993_19043,dev,3.1,2.8,2.9,Causeway Bay also has a variety of bars and clubs.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_1899_2021,train,2.86,3.14,3.0,"Needless to say, avoid peddlers who approach you on the street and offer to take you to wondrous bargains.",0.109,0.891,0.0,-0.296,-0.5,1.0,-1.0,5,4
WhatToHongKong_19052_19154,train,3.28,3.28,3.0,"TOTT’s, in the Excelsior Hotel, is a restaurant with live music and dancing and a harbor view.",0.0,0.892,0.108,0.1779,0.1363636363636363,0.5,0.0,3,3
WhatToHongKong_19163_19243,train,3.6,3.3,3.1,Japanese karaoke bars have now become extremely popular with the locals.,0.0,0.764,0.236,0.4754,0.3,0.45,3.0,3,3
WhatToHongKong_19244_19345,train,3.09,3.27,3.09,There are a number of these on Chatham Road South and around Cameron Street in Tsim Sha Tsui.,0.0,0.925,0.075,0.0772,0.0,0.0,0.0,3,3
WhatToHongKong_19408_19554,train,3.4,2.8,3.1,"The most typical of these are harbor cruises, usually including dinner and dancing on board an air-conditioned floating nightclub.",0.0,1.0,0.0,0.0,0.0277777777777777,0.4166666666666667,0.0,3,3
WhatToHongKong_19555_19768,train,3.12,2.88,3.12,There are evening bus tours that include visits to a restaurant and night spots; some tours combine a Chinese banquet with a visit to an open-air market and the panorama from Victoria Peak.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_19819_19827,test,3.33,2.67,3.22,Beaches.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_19828_19903,train,3.4,3.0,3.1,In subtropical Hong Kong you can swim from April to early November.,0.0,1.0,0.0,0.0,0.1,0.3,0.0,3,3
WhatToHongKong_19904_19984,train,3.3,3.2,3.3,There are more than 40 beaches in Hong Kong that are free to the public.,0.0,0.809,0.191,0.5106,0.3,0.4555555555555555,1.0,3,3
WhatToHongKong_19985_20087,train,3.2,3.0,3.1,"Most have lifeguards on duty from April to October, changing rooms, toilets, and snack stands.",0.0,1.0,0.0,0.0,0.5,0.5,0.0,3,3
WhatToHongKong_20088_20244,train,3.11,2.89,3.22,"On Hong Kong Island, Repulse Bay is the most popular; others are Shek O on the east coast and Stanley and Deep Water Bay on the south coast.",0.119,0.784,0.097,-0.1796,0.3666666666666667,0.6,2.0,3,3
WhatToHongKong_20245_20306,train,2.9,3.3,3.0,"They are very crowded, especially on summer weekends.",0.0,1.0,0.0,0.0,0.1,0.65,0.0,5,3
WhatToHongKong_20307_20471,train,3.0,3.0,3.0,"On the outlying islands, Cheung Chau and Cheung Sha are on Lantau, and Hung Shing Ye and Lo So Shing on Lamma; inquire about water pollution levels.",0.0,1.0,0.0,0.0,0.0,0.0,-2.0,3,2
WhatToHongKong_2030_2199,train,3.1,2.8,3.2,"The large department stores have fixed prices, but elsewhere you should ask whether there is a discount, especially if you buy several items in one shop.",0.0,1.0,0.0,0.0,0.0785714285714285,0.4071428571428571,0.0,3,3
WhatToHongKong_20486_20664,train,3.4,3.0,3.1,"The Hong Kong Golf Club (Tel. 2812 7070) welcomes visitors to its three 18-hole courses at Fanling in the New Territories, or the 9-hole course at Deep Water Bay.",0.0,0.912,0.088,0.4019,0.0681818181818181,0.4272727272727272,2.0,3,3
WhatToHongKong_20665_20834,test,3.14,3.14,3.14,"The Discovery Bay Golf Club on Lantau island (Tel. 2987 7273) has an 18-hole Robert Trent Jones Jr. course, open to visitors Monday, Tuesday, and Friday.",0.0,1.0,0.0,0.0,0.0,0.5,0.0,3,3
WhatToHongKong_20835_21032,dev,3.11,2.78,2.89,Many Hong Kong residents and visitors take the express train to Guangzhou to play at the Guangzhou Luhu Golf and Country Club (Tel. 2317 1933 in Hong Kong or 020-8350 7777).,0.0,0.926,0.074,0.34,0.5,0.5,0.0,3,3
WhatToHongKong_21033_21087,train,3.1,2.8,2.9,The 72-par course was designed by Dave Thomas.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_21096_21103,train,3.1,3.1,3.0,Hiking.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_21104_21225,train,3.0,2.8,3.1,In the New Territories the famous MacLehose Trail stretches 97 km (60 miles) from Sai Kung Peninsula to Tuen Mun.,0.0,1.0,0.0,0.0,0.3181818181818182,0.7272727272727273,2.0,3,3
WhatToHongKong_21226_21351,train,3.1,2.8,3.3,The Lantau Trail is a 69-km (43-mile) circular trail on Lantau Island that begins and ends at Silvermine Bay.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_21352_21428,train,2.8,2.6,3.1,Both trails are divided into smaller segments of varying difficulty.,0.211,0.789,0.0,-0.34,0.0,0.5,0.0,5,4
WhatToHongKong_21429_21575,train,3.1,2.9,3.0,"Maps of hiking trails are available at the Government Publications Center, Low Block, Government Offices, 66 Queensway in Central.",0.227,0.773,0.0,-0.6124,0.075,0.2625,-1.0,3,4
WhatToHongKong_21576_21732,train,3.3,3.0,3.2,"HKTA also has trail maps and sponsors the Guided Nature Walks, led by rangers, that include hikes in all the different regions of Hong Kong.",0.0,1.0,0.0,0.0,0.0,0.6,0.0,3,3
WhatToHongKong_21741_21749,train,3.0,2.8,3.4,Jogging.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_21750_21808,train,3.4,2.9,3.1,Victoria Park has a jogging track in Causeway Bay.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_21817_21825,train,3.0,2.6,3.1,Sailing.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_21826_21969,test,3.0,3.0,3.0,"Because of the heavy harbor traffic, only sailors licensed by the Hong Kong authorities can run pleasure boats in local waters.",0.0,0.844,0.156,0.5719,-0.0666666666666666,0.5,3.0,3,3
WhatToHongKong_21970_22045,train,3.0,2.5,3.12,Contact the Hong Kong Yacht Club at Tel. 2832 2817 for information.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_2200_2259,train,3.1,3.0,3.0,Compare prices before you buy any significant item.,0.0,0.795,0.205,0.2023,0.375,0.875,1.0,3,3
WhatToHongKong_22054_22074,train,2.9,2.8,3.0,Taijiquan (Tai Chi).,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_22075_22229,train,3.11,3.0,3.22,"HKTA offers lessons in these exercises that improve concentration and balance at Garden Plaza, Hong Kong Park, Admiralty (Tel. 2058 1234).",0.0,0.788,0.212,0.6249,0.1,0.0,2.0,3,3
WhatToHongKong_22238_22245,train,3.0,2.5,3.0,Tennis.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_22246_22317,train,3.0,2.8,2.9,There are 13 public courts at Victoria Park Tennis Centre (Tel.,0.0,1.0,0.0,0.0,0.0,0.0666666666666666,0.0,3,3
WhatToHongKong_22385_22397,train,3.0,2.57,3.0,Horseracing.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_22398_22476,train,3.1,3.3,3.4,All levels of society share a feverish interest in the Sport of Kings.,0.0,0.658,0.342,0.6369,-0.1,0.4,2.0,3,3
WhatToHongKong_22477_22684,train,3.1,2.9,3.1,"The racing schedule is September to June, and Hong Kong maintains two tracks — the older Happy Valley course on Hong Kong Island and the striking Sha Tin track in the New Territories.",0.0,0.893,0.107,0.5719,0.4007575757575757,0.6969696969696969,3.0,3,3
WhatToHongKong_2260_2399,train,3.1,2.6,3.2,"Always ask to see the manufacturer’s guarantee when purchasing watches, cameras, and audio-visual and electronic equipment.",0.0,0.882,0.118,0.25,0.0,0.0,1.0,3,3
WhatToHongKong_22685_22879,train,3.0,3.0,3.12,"The Hong Kong Tourist Association runs a “Come Horseracing Tour,” which includes entry to the Hong Kong Jockey Club visitors’ box and members’ enclosure, and a buffet-style meal.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_22888_22896,train,3.0,3.0,3.0,Cricket.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
WhatToHongKong_23019_23025,dev,2.8,2.8,3.2,Rugby.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,3
WhatToHongKong_23026_23139,test,3.25,2.87,3.0,The Rugby Sevens sees teams come together from all over the world for 15 matches in March or early April.,0.0,1.0,0.0,0.0,0.1,0.3,0.0,3,3
